Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1547805729.929831,689363,1,0
2,Payment,1547805730.600691,43541,2,0
2,Payment,1547805730.600806,43296,8,0
1,NewOrder,1547805730.601109,42989,3,0
2,Payment,1547805730.618637,36187,7,0
2,Payment,1547805730.618830,36213,9,0
4,Delivery,1547805730.618913,36699,4,0
1,NewOrder,1547805730.618926,35976,6,0
2,Payment,1547805730.618926,35990,0,0
1,NewOrder,1547805730.619014,36114,5,0
2,Payment,1547805730.619203,36010,1,0
2,Payment,1547805730.644111,286409,3,0
2,Payment,1547805730.644119,286314,8,0
1,NewOrder,1547805730.644275,286431,2,0
2,Payment,1547805730.654834,285117,7,0
2,Payment,1547805730.654910,284979,6,0
2,Payment,1547805730.654924,284929,0,0
1,NewOrder,1547805730.655059,284787,9,0
1,NewOrder,1547805730.655138,284716,5,0
1,NewOrder,1547805730.655229,284661,1,0
2,Payment,1547805730.655625,284438,4,0
1,NewOrder,1547805730.930469,52795,8,0
2,Payment,1547805730.930545,52511,3,0
2,Payment,1547805730.930719,42594,2,0
2,Payment,1547805730.939872,43230,9,0
2,Payment,1547805730.939875,43214,0,0
1,NewOrder,1547805730.939876,43243,5,0
1,NewOrder,1547805730.939905,43206,6,0
2,Payment,1547805730.939905,43176,1,0
1,NewOrder,1547805730.939963,43342,7,0
3,OrderStatus,1547805730.940081,2625,4,0
1,NewOrder,1547805730.942721,40384,4,0
2,Payment,1547805730.973328,18161,2,0
2,Payment,1547805730.983068,17984,3,0
2,Payment,1547805730.983100,17991,1,0
1,NewOrder,1547805730.983107,17899,0,0
2,Payment,1547805730.983117,17965,9,0
2,Payment,1547805730.983117,18004,4,0
2,Payment,1547805730.983123,17869,6,0
2,Payment,1547805730.983128,17993,5,0
1,NewOrder,1547805730.983273,17797,8,0
1,NewOrder,1547805730.983316,26388,7,0
1,NewOrder,1547805730.991504,18247,2,0
1,NewOrder,1547805731.001004,18161,6,0
4,Delivery,1547805731.001023,28149,0,0
2,Payment,1547805731.001063,18096,3,0
1,NewOrder,1547805731.001081,18082,8,0
2,Payment,1547805731.001093,18075,9,0
2,Payment,1547805731.001108,18050,1,0
2,Payment,1547805731.001138,18031,4,0
4,Delivery,1547805731.001140,27973,5,0
2,Payment,1547805731.009717,19386,7,0
2,Payment,1547805731.009762,19341,2,0
1,NewOrder,1547805731.019172,19074,1,0
2,Payment,1547805731.019177,18970,3,0
1,NewOrder,1547805731.019178,19092,8,0
2,Payment,1547805731.019182,18982,4,0
2,Payment,1547805731.019182,18978,6,0
2,Payment,1547805731.019185,18949,9,0
2,Payment,1547805731.029115,29028,2,0
2,Payment,1547805731.029115,29105,7,0
2,Payment,1547805731.029122,28974,5,0
1,NewOrder,1547805731.029180,28914,0,0
2,Payment,1547805731.038147,30072,9,0
1,NewOrder,1547805731.038158,30025,3,0
2,Payment,1547805731.038171,30125,6,0
2,Payment,1547805731.038173,30046,4,0
2,Payment,1547805731.038260,29970,1,0
4,Delivery,1547805731.038283,29900,8,0
2,Payment,1547805731.058107,18931,5,0
2,Payment,1547805731.058107,18907,0,0
3,OrderStatus,1547805731.058152,1548,2,0
2,Payment,1547805731.058227,18806,7,0
4,Delivery,1547805731.059708,128823,2,0
1,NewOrder,1547805731.068206,120306,3,0
3,OrderStatus,1547805731.068206,2478,8,0
2,Payment,1547805731.068231,19139,9,0
2,Payment,1547805731.068231,19118,4,0
5,StockLevel,1547805731.068251,4703,1,0
2,Payment,1547805731.068309,19083,6,0
2,Payment,1547805731.070695,16654,8,0
2,Payment,1547805731.072968,14559,1,0
4,Delivery,1547805731.077027,572516,0,0
2,Payment,1547805731.077047,111483,7,0
3,OrderStatus,1547805731.077048,2154,5,0
1,NewOrder,1547805731.079211,109386,5,0
1,NewOrder,1547805731.087370,562173,4,0
2,Payment,1547805731.087370,562172,8,0
2,Payment,1547805731.087381,563004,9,0
5,StockLevel,1547805731.087401,4406,6,0
5,StockLevel,1547805731.087538,3264,1,0
2,Payment,1547805731.090822,558994,1,0
1,NewOrder,1547805731.091816,557726,6,0
1,NewOrder,1547805731.188527,1053649,3,0
1,NewOrder,1547805731.188556,1053576,2,0
2,Payment,1547805731.188556,1053627,7,0
3,OrderStatus,1547805731.188608,3586,5,0
2,Payment,1547805731.192206,1050063,5,0
1,NewOrder,1547805731.649569,677222,8,0
3,OrderStatus,1547805731.649569,1906,4,0
2,Payment,1547805731.649581,676769,0,0
1,NewOrder,1547805731.649595,676852,6,0
2,Payment,1547805731.649827,676716,1,0
2,Payment,1547805731.650395,675860,9,0
2,Payment,1547805731.651486,674785,4,0
2,Payment,1547805732.242159,143301,2,0
1,NewOrder,1547805732.242186,143331,3,0
1,NewOrder,1547805732.242193,143752,7,0
1,NewOrder,1547805732.242283,143265,5,0
1,NewOrder,1547805732.326273,86163,9,0
1,NewOrder,1547805732.326285,86179,4,0
1,NewOrder,1547805732.326371,86062,0,0
5,StockLevel,1547805732.326456,3187,6,0
1,NewOrder,1547805732.326551,86002,1,0
1,NewOrder,1547805732.326799,85633,8,0
1,NewOrder,1547805732.329658,82846,6,0
2,Payment,1547805732.385475,44340,2,0
2,Payment,1547805732.385536,44384,3,0
2,Payment,1547805732.385558,44197,5,0
3,OrderStatus,1547805732.385955,2491,7,0
5,StockLevel,1547805732.388458,3333,7,0
3,OrderStatus,1547805732.391802,2087,7,0
1,NewOrder,1547805732.393899,35855,7,0
1,NewOrder,1547805732.412487,51985,0,0
4,Delivery,1547805732.412488,79270,8,0
2,Payment,1547805732.412489,51871,4,0
1,NewOrder,1547805732.412491,52031,9,0
4,Delivery,1547805732.412514,78984,6,0
1,NewOrder,1547805732.412565,51953,1,0
2,Payment,1547805732.429773,61686,5,0
5,StockLevel,1547805732.429773,2980,7,0
2,Payment,1547805732.429829,61663,2,0
1,NewOrder,1547805732.429934,61496,3,0
1,NewOrder,1547805732.432762,58952,7,0
2,Payment,1547805732.464374,62167,4,0
1,NewOrder,1547805732.464505,62035,0,0
4,Delivery,1547805732.464528,62012,1,0
2,Payment,1547805732.464533,62036,9,0
1,NewOrder,1547805732.491457,137117,3,0
1,NewOrder,1547805732.491468,136845,5,0
1,NewOrder,1547805732.491510,136747,6,0
1,NewOrder,1547805732.491516,136989,2,0
1,NewOrder,1547805732.491725,136714,7,0
2,Payment,1547805732.491771,136988,8,0
1,NewOrder,1547805732.526567,177410,1,0
2,Payment,1547805732.526567,177364,0,0
2,Payment,1547805732.526569,177294,4,0
5,StockLevel,1547805732.526579,4442,9,0
5,StockLevel,1547805732.531045,2732,9,0
2,Payment,1547805732.533789,170210,9,0
2,Payment,1547805732.628275,84905,6,0
1,NewOrder,1547805732.628326,84958,5,0
2,Payment,1547805732.628454,84725,7,0
2,Payment,1547805732.628519,84821,2,0
1,NewOrder,1547805732.628590,84899,3,0
5,StockLevel,1547805732.628770,4281,8,0
2,Payment,1547805732.633066,80212,8,0
2,Payment,1547805732.703878,84764,4,0
3,OrderStatus,1547805732.703950,2425,0,0
2,Payment,1547805732.703989,84703,1,0
1,NewOrder,1547805732.704007,84638,9,0
2,Payment,1547805732.706386,82266,0,0
2,Payment,1547805732.713192,410093,6,0
2,Payment,1547805732.713193,410183,7,0
2,Payment,1547805732.713288,410035,8,0
2,Payment,1547805732.713294,409373,5,0
1,NewOrder,1547805732.713354,409302,2,0
1,NewOrder,1547805732.713524,410037,3,0
1,NewOrder,1547805732.788657,811746,4,0
2,Payment,1547805732.788670,811618,9,0
5,StockLevel,1547805732.788671,6479,0,0
5,StockLevel,1547805732.788705,3929,1,0
2,Payment,1547805732.792651,807666,1,0
2,Payment,1547805732.795162,805061,0,0
1,NewOrder,1547805733.122681,1254581,2,0
2,Payment,1547805733.122687,1254909,5,0
2,Payment,1547805733.123295,1253582,6,0
5,StockLevel,1547805733.123332,5043,8,0
2,Payment,1547805733.123389,1253620,7,0
2,Payment,1547805733.123570,1253560,3,0
1,NewOrder,1547805733.128388,1248884,8,0
2,Payment,1547805733.600247,843913,0,0
2,Payment,1547805733.600299,844016,9,0
2,Payment,1547805733.600325,843855,1,0
1,NewOrder,1547805733.600411,844049,4,0
2,Payment,1547805734.376899,101321,6,0
2,Payment,1547805734.377020,101079,7,0
1,NewOrder,1547805734.377140,101260,3,0
2,Payment,1547805734.377283,101212,2,0
2,Payment,1547805734.377286,101071,8,0
1,NewOrder,1547805734.377607,100353,5,0
2,Payment,1547805734.444171,301555,0,0
5,StockLevel,1547805734.444190,3878,1,0
1,NewOrder,1547805734.444331,301478,9,0
5,StockLevel,1547805734.444470,14013,4,0
1,NewOrder,1547805734.448079,297730,1,0
1,NewOrder,1547805734.458495,287166,4,0
2,Payment,1547805734.477977,311309,5,0
2,Payment,1547805734.478112,310799,7,0
3,OrderStatus,1547805734.478239,2107,6,0
2,Payment,1547805734.478364,310764,8,0
1,NewOrder,1547805734.478408,310850,3,0
1,NewOrder,1547805734.478507,310331,2,0
2,Payment,1547805734.480356,308923,6,0
2,Payment,1547805734.745673,485429,4,0
1,NewOrder,1547805734.745734,485135,0,0
2,Payment,1547805734.745820,484994,1,0
2,Payment,1547805734.745821,485161,9,0
2,Payment,1547805734.788867,951993,2,0
1,NewOrder,1547805734.788933,951862,7,0
4,Delivery,1547805734.789140,951585,8,0
1,NewOrder,1547805734.789266,951625,3,0
1,NewOrder,1547805734.789287,951461,6,0
2,Payment,1547805734.789299,951671,5,0
1,NewOrder,1547805735.230838,1036093,1,0
1,NewOrder,1547805735.230877,1035922,0,0
2,Payment,1547805735.230991,1035809,9,0
2,Payment,1547805735.231113,1035898,4,0
2,Payment,1547805735.740751,768772,8,0
2,Payment,1547805735.740759,768805,6,0
2,Payment,1547805735.740803,769018,7,0
2,Payment,1547805735.740868,769452,2,0
2,Payment,1547805735.740899,768631,3,0
1,NewOrder,1547805735.740980,768682,5,0
1,NewOrder,1547805736.266824,401715,9,0
2,Payment,1547805736.266824,401714,0,0
1,NewOrder,1547805736.266938,401891,1,0
1,NewOrder,1547805736.267019,401618,4,0
1,NewOrder,1547805736.509551,218246,3,0
2,Payment,1547805736.509551,218304,8,0
2,Payment,1547805736.509592,218215,6,0
3,OrderStatus,1547805736.509676,1781,5,0
2,Payment,1547805736.509829,217937,7,0
1,NewOrder,1547805736.510331,217642,2,0
2,Payment,1547805736.511467,216626,5,0
1,NewOrder,1547805736.668563,68038,0,0
2,Payment,1547805736.668563,68082,9,0
1,NewOrder,1547805736.668647,67921,4,0
2,Payment,1547805736.668838,67732,1,0
2,Payment,1547805736.727798,118789,7,0
1,NewOrder,1547805736.727808,119020,3,0
4,Delivery,1547805736.727833,169656,6,0
1,NewOrder,1547805736.727868,118864,8,0
2,Payment,1547805736.727988,118766,2,0
1,NewOrder,1547805736.728108,118432,5,0
1,NewOrder,1547805736.736584,160911,1,0
2,Payment,1547805736.736584,160648,4,0
2,Payment,1547805736.736613,160855,0,0
1,NewOrder,1547805736.736654,160766,9,0
4,Delivery,1547805736.846570,120451,5,0
4,Delivery,1547805736.846597,120526,7,0
2,Payment,1547805736.846743,120618,8,0
1,NewOrder,1547805736.846779,120281,2,0
1,NewOrder,1547805736.846842,120252,3,0
2,Payment,1547805736.897265,603791,4,0
1,NewOrder,1547805736.897433,603863,9,0
5,StockLevel,1547805736.897481,4392,0,0
3,OrderStatus,1547805736.897532,2066,6,0
1,NewOrder,1547805736.897541,604055,1,0
1,NewOrder,1547805736.899611,601432,6,0
3,OrderStatus,1547805736.901888,1572,0,0
1,NewOrder,1547805736.903471,597689,0,0
1,NewOrder,1547805736.967041,711189,5,0
1,NewOrder,1547805736.967076,711183,2,0
4,Delivery,1547805736.967109,711274,3,0
1,NewOrder,1547805736.967135,710993,7,0
2,Payment,1547805736.967372,711137,8,0
1,NewOrder,1547805737.501075,429513,6,0
2,Payment,1547805737.501079,428891,4,0
2,Payment,1547805737.501173,428935,0,0
1,NewOrder,1547805737.501310,429315,9,0
3,OrderStatus,1547805737.501605,1829,1,0
5,StockLevel,1547805737.503443,3395,1,0
2,Payment,1547805737.506851,423116,1,0
1,NewOrder,1547805737.678142,278767,7,0
4,Delivery,1547805737.678241,278808,5,0
1,NewOrder,1547805737.678268,278971,2,0
1,NewOrder,1547805737.678405,278614,3,0
1,NewOrder,1547805737.678520,278608,8,0
1,NewOrder,1547805737.929995,53970,1,0
1,NewOrder,1547805737.929995,53944,4,0
1,NewOrder,1547805737.930118,54232,0,0
1,NewOrder,1547805737.930612,53430,6,0
4,Delivery,1547805737.930648,53478,9,0
1,NewOrder,1547805737.956924,203573,7,0
2,Payment,1547805737.957033,203376,3,0
1,NewOrder,1547805737.957058,203687,5,0
1,NewOrder,1547805737.957141,203253,8,0
2,Payment,1547805737.957249,203145,2,0
4,Delivery,1547805737.983956,378095,4,0
2,Payment,1547805737.983979,377931,1,0
1,NewOrder,1547805737.984058,377852,6,0
2,Payment,1547805737.984141,377770,9,0
1,NewOrder,1547805737.984364,377642,0,0
1,NewOrder,1547805738.160419,5468,2,0
1,NewOrder,1547805738.160419,210491,8,0
2,Payment,1547805738.160435,210385,3,0
1,NewOrder,1547805738.160510,210249,7,0
2,Payment,1547805738.160761,210103,5,0
2,Payment,1547805738.165898,204871,2,0
1,NewOrder,1547805738.361924,26392,1,0
2,Payment,1547805738.361924,26282,6,0
2,Payment,1547805738.361930,26276,9,0
2,Payment,1547805738.362016,26191,0,0
1,NewOrder,1547805738.362066,26141,4,0
2,Payment,1547805738.370774,26749,7,0
2,Payment,1547805738.370781,26758,2,0
1,NewOrder,1547805738.370847,26956,3,0
1,NewOrder,1547805738.370877,26786,5,0
1,NewOrder,1547805738.370923,26926,8,0
2,Payment,1547805738.388219,18726,6,0
3,OrderStatus,1547805738.388227,1851,0,0
1,NewOrder,1547805738.388230,29438,9,0
1,NewOrder,1547805738.388230,18737,4,0
2,Payment,1547805738.388326,18674,1,0
4,Delivery,1547805738.390087,27601,0,0
4,Delivery,1547805738.397541,46236,7,0
1,NewOrder,1547805738.397551,20185,2,0
1,NewOrder,1547805738.397678,20081,5,0
3,OrderStatus,1547805738.397815,2353,3,0
1,NewOrder,1547805738.397863,19952,8,0
2,Payment,1547805738.400182,17577,3,0
1,NewOrder,1547805738.406961,47121,6,0
2,Payment,1547805738.406979,36733,4,0
1,NewOrder,1547805738.407010,36769,1,0
1,NewOrder,1547805738.417683,36398,9,0
1,NewOrder,1547805738.417700,36155,0,0
1,NewOrder,1547805738.417747,36356,2,0
1,NewOrder,1547805738.417785,36319,5,0
1,NewOrder,1547805738.417785,36135,3,0
1,NewOrder,1547805738.417833,36022,8,0
2,Payment,1547805738.443734,18972,4,0
2,Payment,1547805738.443788,18919,7,0
1,NewOrder,1547805738.443789,28249,1,0
2,Payment,1547805738.453870,18250,0,0
2,Payment,1547805738.453870,18017,8,0
1,NewOrder,1547805738.453935,36800,3,0
2,Payment,1547805738.454095,18123,6,0
2,Payment,1547805738.454096,18015,9,0
1,NewOrder,1547805738.454113,17987,5,0
3,OrderStatus,1547805738.454114,1504,2,0
4,Delivery,1547805738.455630,35021,2,0
1,NewOrder,1547805738.462729,27852,4,0
1,NewOrder,1547805738.462731,28160,7,0
4,Delivery,1547805738.471902,379486,8,0
1,NewOrder,1547805738.472048,379247,1,0
1,NewOrder,1547805738.472111,379102,5,0
2,Payment,1547805738.472121,379016,9,0
2,Payment,1547805738.472129,379007,0,0
1,NewOrder,1547805738.472229,378908,6,0
1,NewOrder,1547805738.490599,728855,4,0
1,NewOrder,1547805738.490663,728385,2,0
2,Payment,1547805738.490753,728543,3,0
1,NewOrder,1547805738.490903,728262,7,0
1,NewOrder,1547805738.851159,719477,0,0
1,NewOrder,1547805738.851159,719624,9,0
1,NewOrder,1547805738.851159,719801,6,0
1,NewOrder,1547805738.851222,719485,5,0
2,Payment,1547805738.851304,719413,1,0
2,Payment,1547805738.851398,719143,8,0
1,NewOrder,1547805739.219070,728190,2,0
1,NewOrder,1547805739.219176,727567,7,0
1,NewOrder,1547805739.219322,727310,3,0
1,NewOrder,1547805739.219468,727107,4,0
1,NewOrder,1547805739.570563,652605,8,0
2,Payment,1547805739.570646,652877,0,0
1,NewOrder,1547805739.570732,652485,5,0
2,Payment,1547805739.570733,652476,1,0
1,NewOrder,1547805739.570792,652628,9,0
1,NewOrder,1547805739.570978,652510,6,0
1,NewOrder,1547805739.946605,603219,4,0
2,Payment,1547805739.946652,603159,3,0
4,Delivery,1547805739.946757,603352,7,0
1,NewOrder,1547805739.947274,602537,2,0
1,NewOrder,1547805740.223194,928811,8,0
1,NewOrder,1547805740.223218,928563,1,0
1,NewOrder,1547805740.223241,928860,5,0
1,NewOrder,1547805740.223434,928397,9,0
3,OrderStatus,1547805740.223497,1791,6,0
2,Payment,1547805740.223532,928263,0,0
1,NewOrder,1547805740.225297,926638,6,0
1,NewOrder,1547805740.549837,719676,3,0
3,OrderStatus,1547805740.549837,441278,4,0
2,Payment,1547805740.549837,719826,2,0
1,NewOrder,1547805740.550117,719720,7,0
2,Payment,1547805740.991136,278390,4,0
1,NewOrder,1547805741.151807,186386,1,0
4,Delivery,1547805741.151810,186650,0,0
1,NewOrder,1547805741.151858,186341,9,0
2,Payment,1547805741.151951,186310,6,0
1,NewOrder,1547805741.152021,186195,8,0
2,Payment,1547805741.152115,186013,5,0
1,NewOrder,1547805741.269543,162188,4,0
5,StockLevel,1547805741.269552,3895,3,0
3,OrderStatus,1547805741.269687,2619,2,0
5,StockLevel,1547805741.269850,3286,7,0
2,Payment,1547805741.272319,159524,2,0
2,Payment,1547805741.273153,158911,7,0
5,StockLevel,1547805741.273459,4840,3,0
1,NewOrder,1547805741.278314,153555,3,0
2,Payment,1547805741.338142,669503,5,0
2,Payment,1547805741.338213,669695,1,0
2,Payment,1547805741.338213,669297,9,0
1,NewOrder,1547805741.338232,669392,8,0
2,Payment,1547805741.338275,669332,6,0
1,NewOrder,1547805741.338476,669147,0,0
1,NewOrder,1547805741.431755,1135401,4,0
2,Payment,1547805741.431856,1135294,2,0
1,NewOrder,1547805741.431883,1135404,3,0
1,NewOrder,1547805741.432075,1135075,7,0
2,Payment,1547805742.007548,593968,9,0
1,NewOrder,1547805742.007617,594095,6,0
1,NewOrder,1547805742.007634,594452,0,0
2,Payment,1547805742.007635,593926,8,0
1,NewOrder,1547805742.007655,594122,5,0
1,NewOrder,1547805742.007917,593624,1,0
2,Payment,1547805742.567178,67719,2,0
2,Payment,1547805742.567178,67736,7,0
2,Payment,1547805742.567178,67719,4,0
1,NewOrder,1547805742.567295,67606,3,0
1,NewOrder,1547805742.601529,86777,9,0
1,NewOrder,1547805742.601551,86701,1,0
2,Payment,1547805742.601571,86984,8,0
1,NewOrder,1547805742.601736,86619,6,0
2,Payment,1547805742.601788,86462,5,0
2,Payment,1547805742.602097,86216,0,0
2,Payment,1547805742.634924,79452,3,0
2,Payment,1547805742.634924,78640,2,0
2,Payment,1547805742.634924,79715,4,0
2,Payment,1547805742.634932,79860,7,0
1,NewOrder,1547805742.688269,34853,1,0
1,NewOrder,1547805742.688269,34918,5,0
1,NewOrder,1547805742.688314,34878,9,0
1,NewOrder,1547805742.688322,34914,0,0
2,Payment,1547805742.688376,34852,6,0
1,NewOrder,1547805742.688567,34580,8,0
2,Payment,1547805742.713595,18456,2,0
2,Payment,1547805742.714391,17563,3,0
1,NewOrder,1547805742.714650,27518,4,0
2,Payment,1547805742.714801,17263,7,0
2,Payment,1547805742.723139,18995,1,0
1,NewOrder,1547805742.723158,30131,8,0
1,NewOrder,1547805742.723197,30103,5,0
1,NewOrder,1547805742.723202,30208,9,0
4,Delivery,1547805742.723244,64772,6,0
2,Payment,1547805742.723251,18917,0,0
4,Delivery,1547805742.731968,56134,3,0
2,Payment,1547805742.732062,21228,2,0
1,NewOrder,1547805742.732074,55857,7,0
1,NewOrder,1547805742.742154,45723,1,0
1,NewOrder,1547805742.742178,45797,0,0
1,NewOrder,1547805742.742178,45697,4,0
2,Payment,1547805742.753314,43283,8,0
2,Payment,1547805742.753314,43273,2,0
3,OrderStatus,1547805742.753314,2097,5,0
2,Payment,1547805742.753432,43470,9,0
1,NewOrder,1547805742.755423,41165,5,0
1,NewOrder,1547805742.787896,51671,4,0
2,Payment,1547805742.787896,51292,1,0
1,NewOrder,1547805742.787943,51286,7,0
2,Payment,1547805742.787988,51417,0,0
2,Payment,1547805742.788030,51157,6,0
2,Payment,1547805742.788115,51088,3,0
1,NewOrder,1547805742.796603,118540,2,0
2,Payment,1547805742.796603,118665,5,0
1,NewOrder,1547805742.796609,118727,8,0
1,NewOrder,1547805742.796916,118283,9,0
2,Payment,1547805742.839207,84779,6,0
2,Payment,1547805742.839208,84969,1,0
2,Payment,1547805742.839220,84725,3,0
1,NewOrder,1547805742.839240,84746,7,0
1,NewOrder,1547805742.839415,84502,0,0
3,OrderStatus,1547805742.839574,1224,4,0
2,Payment,1547805742.840806,83291,4,0
2,Payment,1547805742.915167,59321,2,0
1,NewOrder,1547805742.915216,419038,9,0
5,StockLevel,1547805742.915282,5486,5,0
2,Payment,1547805742.915349,59188,8,0
1,NewOrder,1547805742.920783,413284,5,0
3,OrderStatus,1547805742.923928,1308,0,0
2,Payment,1547805742.923957,410211,3,0
2,Payment,1547805742.923996,410223,6,0
2,Payment,1547805742.923996,410159,7,0
2,Payment,1547805742.924112,410044,4,0
2,Payment,1547805742.924188,409865,1,0
1,NewOrder,1547805742.925246,408852,0,0
2,Payment,1547805742.974513,501250,2,0
2,Payment,1547805742.974550,501166,8,0
1,NewOrder,1547805743.334090,735374,1,0
2,Payment,1547805743.334091,735651,5,0
1,NewOrder,1547805743.334113,735521,0,0
1,NewOrder,1547805743.334168,735308,7,0
2,Payment,1547805743.334168,735170,4,0
1,NewOrder,1547805743.334179,735345,3,0
5,StockLevel,1547805743.334229,3289,6,0
1,NewOrder,1547805743.334264,735294,9,0
1,NewOrder,1547805743.337539,732021,6,0
2,Payment,1547805743.475746,1019132,8,0
1,NewOrder,1547805743.475773,1019253,2,0
5,StockLevel,1547805744.069368,4962,4,0
2,Payment,1547805744.069475,868980,1,0
2,Payment,1547805744.069486,868955,7,0
1,NewOrder,1547805744.069534,868907,3,0
1,NewOrder,1547805744.069567,869632,9,0
1,NewOrder,1547805744.069570,869777,6,0
2,Payment,1547805744.069644,869420,0,0
2,Payment,1547805744.069752,868690,5,0
4,Delivery,1547805744.074350,864785,4,0
1,NewOrder,1547805744.494909,636056,8,0
1,NewOrder,1547805744.495035,636074,2,0
2,Payment,1547805744.938476,301712,7,0
2,Payment,1547805744.938476,301513,3,0
2,Payment,1547805744.938491,301646,1,0
2,Payment,1547805744.938500,301451,5,0
2,Payment,1547805744.939075,300877,0,0
1,NewOrder,1547805744.939160,300797,4,0
1,NewOrder,1547805744.939211,300774,9,0
2,Payment,1547805744.939361,300628,6,0
1,NewOrder,1547805745.130985,127695,8,0
4,Delivery,1547805745.131120,127433,2,0
1,NewOrder,1547805745.239971,54274,5,0
1,NewOrder,1547805745.239972,53994,0,0
1,NewOrder,1547805745.239983,53998,4,0
1,NewOrder,1547805745.240003,54035,9,0
1,NewOrder,1547805745.240003,54204,6,0
3,OrderStatus,1547805745.240003,2229,3,0
1,NewOrder,1547805745.240149,53948,1,0
2,Payment,1547805745.240200,53889,7,0
2,Payment,1547805745.242246,51793,3,0
5,StockLevel,1547805745.258567,19862,2,0
1,NewOrder,1547805745.258693,43965,8,0
1,NewOrder,1547805745.278453,24136,2,0
1,NewOrder,1547805745.293979,11811,0,0
2,Payment,1547805745.293991,19108,4,0
1,NewOrder,1547805745.294058,29157,3,0
1,NewOrder,1547805745.294058,19025,9,0
4,Delivery,1547805745.294101,29285,7,0
2,Payment,1547805745.294110,19010,1,0
2,Payment,1547805745.294216,18914,6,0
1,NewOrder,1547805745.294256,18827,5,0
2,Payment,1547805745.302605,20803,2,0
1,NewOrder,1547805745.302672,31856,8,0
4,Delivery,1547805745.305800,28753,0,0
3,OrderStatus,1547805745.313104,1732,5,0
1,NewOrder,1547805745.313104,21375,9,0
1,NewOrder,1547805745.313115,21349,4,0
2,Payment,1547805745.313130,1899,1,0
1,NewOrder,1547805745.313145,21302,6,0
1,NewOrder,1547805745.314846,19718,5,0
1,NewOrder,1547805745.315042,29052,1,0
1,NewOrder,1547805745.323230,2680,3,0
1,NewOrder,1547805745.323394,2548,7,0
2,Payment,1547805745.323427,20563,2,0
1,NewOrder,1547805745.325921,18309,3,0
2,Payment,1547805745.325950,1669,7,0
2,Payment,1547805745.327627,1790,7,0
1,NewOrder,1547805745.329425,8873,7,0
3,OrderStatus,1547805745.334461,2149,6,0
2,Payment,1547805745.334478,19436,4,0
1,NewOrder,1547805745.334487,19703,9,0
2,Payment,1547805745.334542,2783,8,0
1,NewOrder,1547805745.334568,19374,0,0
2,Payment,1547805745.334570,19435,5,0
1,NewOrder,1547805745.336620,6009,6,0
2,Payment,1547805745.337339,16665,8,0
2,Payment,1547805745.338308,1892,7,0
5,StockLevel,1547805745.340208,2404,7,0
1,NewOrder,1547805745.342622,3768,7,0
1,NewOrder,1547805745.342637,3765,6,0
2,Payment,1547805745.344003,3004,2,0
2,Payment,1547805745.344107,19521,1,0
2,Payment,1547805745.344240,19259,3,0
2,Payment,1547805745.346401,1961,7,0
3,OrderStatus,1547805745.346412,1379,6,0
1,NewOrder,1547805745.347019,11785,2,0
1,NewOrder,1547805745.347801,26278,6,0
3,OrderStatus,1547805745.348369,1510,7,0
1,NewOrder,1547805745.349887,9583,7,0
1,NewOrder,1547805745.353925,20029,4,0
1,NewOrder,1547805745.353951,5746,0,0
1,NewOrder,1547805745.354028,29859,8,0
2,Payment,1547805745.354028,19948,5,0
1,NewOrder,1547805745.354203,5301,9,0
2,Payment,1547805745.358822,1978,2,0
3,OrderStatus,1547805745.359487,1468,7,0
2,Payment,1547805745.359516,14576,9,0
2,Payment,1547805745.359711,1979,0,0
2,Payment,1547805745.360811,2110,2,0
2,Payment,1547805745.360966,1830,7,0
1,NewOrder,1547805745.361698,2929,0,0
2,Payment,1547805745.362808,21074,7,0
1,NewOrder,1547805745.362934,10305,2,0
1,NewOrder,1547805745.363515,20379,3,0
2,Payment,1547805745.363639,2238,1,0
1,NewOrder,1547805745.364637,10145,0,0
1,NewOrder,1547805745.365898,6859,1,0
1,NewOrder,1547805745.372766,22680,1,0
2,Payment,1547805745.373247,1853,2,0
5,StockLevel,1547805745.373966,6391,4,0
1,NewOrder,1547805745.373988,21560,5,0
1,NewOrder,1547805745.374091,7584,6,0
1,NewOrder,1547805745.374106,21463,9,0
2,Payment,1547805745.374793,1812,0,0
2,Payment,1547805745.375111,1805,2,0
2,Payment,1547805745.376616,1652,0,0
1,NewOrder,1547805745.376928,9466,2,0
2,Payment,1547805745.378278,1873,0,0
1,NewOrder,1547805745.380161,5806,0,0
5,StockLevel,1547805745.380369,4744,4,0
2,Payment,1547805745.381685,2142,6,0
2,Payment,1547805745.383840,22720,6,0
1,NewOrder,1547805745.383895,5303,7,0
2,Payment,1547805745.383907,22770,3,0
4,Delivery,1547805745.383908,32435,8,0
1,NewOrder,1547805745.385138,21389,4,0
2,Payment,1547805745.385978,1875,0,0
1,NewOrder,1547805745.386408,30127,2,0
2,Payment,1547805745.387863,1811,0,0
1,NewOrder,1547805745.389210,17323,7,0
1,NewOrder,1547805745.389684,4644,0,0
2,Payment,1547805745.394336,2199,0,0
4,Delivery,1547805745.395456,30260,1,0
3,OrderStatus,1547805745.395559,2271,5,0
2,Payment,1547805745.395580,20755,9,0
1,NewOrder,1547805745.396566,6746,0,0
2,Payment,1547805745.397839,18455,5,0
1,NewOrder,1547805745.403320,6963,0,0
1,NewOrder,1547805745.406542,19171,4,0
